,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
116,-0.099836522,-0.147064399,-0.104493525,-0.096515478,-0.094884581,-0.103468899,-0.100600653,-0.164314908,-0.082956465,-0.110584362,-0.161378724,-0.142874687,-0.124601109,-0.180177025,-0.141717598,-0.167901518,-0.150121265,-0.175670672
117,-0.158821954,-0.134000462,-0.064056105,-0.053413594,-0.043567285,-0.06462697,-0.101665659,-0.120019138,-0.136247479,-0.101507817,-0.104431552,-0.068013907,-0.069991974,-0.147636436,-0.121633799,-0.139422617,-0.098642393,-0.198649826
118,-0.024324919,-0.123932526,-0.023680618,-0.016013742,-0.008980529,0.020145025,-0.099111034,-0.081262433,-0.128394427,-0.096656428,-0.031089506,-0.118505734,-0.046177464,-0.072712836,-0.088244225,-0.075931089,-0.136980214,-0.027849671
119,0.106741596,0.173124962,0.056307417,0.062489756,0.06088101,0.068034766,-0.025585811,0.0624378,0.006009281,-0.01546174,0.065021218,0.138490811,0.140978708,0.043928026,-0.046717768,0.012119145,0.00464945,0.118541886
120,0.045059186,0.032362438,0.028231646,0.017466027,0.029174665,0.026706557,-0.0138407,0.020274566,0.031307825,0.044833015,0.041398353,0.054565389,0.065491745,-0.080719235,-0.104218264,-0.057180081,-0.08354118,0.000146545
121,0.101388218,0.145299938,0.049205274,0.03876023,0.009260387,0.072348085,0.010997092,0.060396786,0.087837033,0.096255128,0.067770047,0.062857845,0.085064879,0.076512012,0.115886452,0.127998362,-0.02560551,0.086279958
122,0.235845932,0.132257658,0.063081194,0.0660884,0.063735512,0.086788509,0.042020757,0.191147599,0.089435845,0.150815155,0.157328109,0.083552805,0.109517048,0.16642874,0.204982394,0.167520518,0.123437576,0.160659921
123,-0.048610356,0.060529199,0.022689654,0.022654227,0.032378449,0.027672656,0.032357054,0.065106921,-0.011259882,0.06831271,0.044000286,0.118444618,0.047258121,0.071798474,0.038908557,0.095976452,0.054112888,0.070280422
124,-0.004909269,0.036560969,-0.013185889,0.003208516,-0.010922943,0.003320794,-0.00324098,-0.077639908,-0.036046266,0.058609982,-0.006710172,0.02329373,0.008527184,0.004368604,-0.049707715,0.004371788,-0.001447243,-0.026806284
125,0.001706745,0.084778378,0.041010307,0.039605507,0.021197288,0.039257661,-0.015340876,0.056119944,0.039751523,0.051360968,0.118950353,0.135077562,0.083003202,-0.007631719,-0.001429021,-0.036196229,-0.028051468,-0.038332494
126,-0.045523423,-0.123378617,-0.051849849,-0.044396538,-0.03531461,-0.059679594,-0.03602192,-0.090831854,-0.047232075,-0.042346208,-0.061605774,-0.079270388,-0.057280949,-0.045494394,-0.024583192,-0.087554667,-0.054364223,-0.104995666
127,0.025758488,0.053885099,0.039509739,0.035246784,0.053958402,0.059653948,-0.002096128,0.063681593,0.135462561,-0.006088513,-0.021130089,0.022642628,0.037338358,0.009008626,-0.040530669,-0.004937842,-0.029992836,-0.019892978
128,0.011014735,0.069746754,0.017201297,0.012357969,0.036975707,0.04376797,0.024693894,0.070006953,0.040336242,0.059774168,0.036615468,0.005033399,0.025211431,0.078483877,-0.011121179,0.013126939,-0.020276769,0.075677952
129,0.018978044,-0.034238876,-0.02033828,-0.011918221,-0.01422428,-0.027871638,-0.037874939,-0.025356545,-0.006237009,-0.000910638,0.000930224,0.002905872,0.039712622,0.095327243,-0.032964599,-0.027878805,0.026561577,-0.001839747
130,0.060080498,-0.00852039,0.014218082,0.014062695,0.018801162,-0.006533546,0.020862083,0.030979514,0.044306194,0.034188859,0.028208355,0.021499771,0.018779928,0.045865116,-0.034011147,0.016425007,0.010480177,0.046758434
131,-0.033505268,-0.067019323,-0.01809287,-0.055880191,-0.025495792,-0.045190456,-0.058202911,-0.099733818,-0.045211287,-0.070292621,-0.083827805,-0.055841727,-0.037979038,-0.020472451,-0.051275492,-0.031072394,0.002619952,-0.045455151
132,0.094306249,0.124744039,0.134427956,0.083813826,0.115960073,0.142594153,0.016113343,0.017424735,0.096308508,0.071280007,0.092729063,0.065045026,0.06648197,-0.014371916,-0.060488086,-0.094416779,-0.043754324,0.070457947
133,0.082472951,0.114240463,-0.023845212,-0.007539942,-0.012586225,-0.018831705,0.043573887,0.100697388,0.045052972,0.165504483,0.050016249,0.069661411,0.000916689,0.103736399,0.233653009,0.255373225,0.161665862,0.189716213
134,0.066631147,0.051036819,0.00496751,0.011391132,0.003341928,0.01626923,0.018302626,0.06727735,-0.000817301,0.104351218,0.028276105,0.047416241,-0.017297663,0.057735963,0.018842778,0.08362684,0.073378597,5.89E-05
135,-0.033970235,-0.065240721,-0.034029921,-0.014184347,-0.030334367,-0.02469387,-0.013363766,-0.051427412,-0.085259969,-0.051107494,-0.068030238,-0.064263189,-0.084114835,-0.039096244,-0.017960371,-0.035728338,-0.023060388,-0.049058897
136,0.066125754,-0.053519489,-0.008393219,0.037856048,-0.002910885,-0.026485654,-0.057952637,-0.087497926,0.006544442,-0.021116053,-0.066880805,0.005975578,-0.047771049,-0.070219805,-0.066938417,-0.070877569,-0.029270203,-0.127962546
137,0.015735893,0.017391695,0.001491154,-0.002053349,0.008119653,0.022301521,0.011631033,0.01144028,-0.008228225,-0.045884901,0.012847385,0.002554555,-0.001743234,-0.035260468,0.018555508,0.000607831,-0.029927624,-0.030900146
138,-0.044033955,-0.078614009,-0.033373693,-0.013964372,-0.014464924,-0.037600594,-0.059095,-0.048748212,-0.029853252,-0.020841762,-0.017001248,-0.025853768,-0.044352005,-0.078866231,-0.071589419,-0.058855413,-0.035443212,-0.048673248
139,0.051459734,0.058432958,0.035260264,0.041379629,0.024618986,0.029692146,0.014298413,0.003159651,0.037912498,0.022455829,0.047088046,0.002600182,0.019970623,-0.05221688,-0.004169525,-0.006798322,-0.006121785,0.034015374
140,-0.061801679,-0.04339108,-0.015711963,-0.025097857,-0.016425211,-0.036750161,-0.02583135,0.012781809,-0.011492655,-0.037071332,-0.031594674,-0.034855071,-0.068681131,-0.059475399,-0.096055185,-0.082493103,-0.053708084,-0.051891866
141,-0.031425264,-0.004797661,-0.003502314,0.013823672,0.020011494,0.021116288,0.031513845,0.031176276,-0.003421162,0.067337007,0.039302615,0.089988555,0.023953265,0.03024589,-0.030010353,-0.014653494,0.054049011,0.014764481
142,0.007895047,0.105897159,0.02525921,-0.011218362,0.022745923,0.025880534,0.006459729,0.071958584,0.040926085,0.032706571,0.048698673,0.022102101,0.029119579,0.000415172,-0.007847976,-0.030330085,-0.011390082,0.000210217
143,0.08425077,0.116729571,0.038970456,0.027617288,0.036059128,0.057272902,0.044694833,0.079441971,0.064563394,0.085836236,0.103708347,0.045003879,0.079491911,0.024791727,0.079828793,0.00528542,0.162880897,-0.001061569
144,-0.11703641,-0.008562159,-0.000547247,0.023560176,0.021478815,0.014767669,0.03096216,0.013320284,0.010043,0.047435962,0.060932111,0.01330799,0.041668692,-0.015558821,0.005457577,0.052768533,0.059375172,0.032887512
145,0.058109999,0.025633646,-0.008775001,0.013409274,0.011138246,-0.001028341,-0.010162713,0.019388844,0.009629994,0.069034306,0.008897791,0.0277023,-0.005052953,0.096731175,0.115455711,0.107258674,0.105963283,0.053844925
146,-0.008241727,0.008954243,-0.025961049,0.020349343,0.012847649,-0.020089822,0.007762833,-0.035055666,0.01312698,0.004635937,-0.005373535,0.057236522,-0.049628771,-0.031255093,-0.010804082,-0.029587068,-0.015921814,-0.079351255
147,0.00398137,-0.017888396,0.014752317,0.029739857,0.030616809,0.02173966,0.061443443,-0.035722745,-0.029449531,0.017479556,0.047552939,0.024574053,0.01313425,-0.006459731,0.011412431,0.034222608,-0.011807448,0.052401101
148,-0.050278154,-0.03032412,-0.053752546,-0.013128161,-0.044354751,-0.041229801,-0.002623563,-0.015762927,-0.060491053,-0.005569584,0.027291984,-0.031050772,-0.050924822,-0.056404033,0.010137224,0.036884338,-0.043824734,-0.081096525
149,0.029313142,0.050661427,0.045841522,0.01925362,0.012065735,0.040389459,0.049350261,0.041963295,0.048756693,0.023983486,0.030098489,0.082888421,0.083115015,0.023442348,0.072377526,0.051734811,0.116031945,0.099086857
150,-0.043396529,-0.013513728,-0.022479411,0.014041228,0.015697121,0.00255339,-0.010769439,-0.032572268,-0.019991287,0.031095481,0.011383925,-0.020729074,0.015389131,0.004751596,0.031622588,-0.001946548,-0.016890787,-0.024192289
151,-0.042360128,-0.033007142,-0.031244369,0.011637736,0.005142397,-0.025621062,0.026362248,0.000438947,-0.011484897,-0.003343414,0.009203886,0.044769218,0.016004096,0.034495088,-0.019276162,0.022827449,0.036345471,-0.051815759
152,0.042179096,0.02083866,0.041655043,0.034536706,0.034676222,0.035084832,0.012441937,0.060705701,0.023591002,0.025659942,0.016296375,0.041832863,0.053277619,0.049596324,-0.006889902,0.00367716,-0.000692197,0.047258284
153,-0.039442689,-0.016813518,0.001886173,-0.00787458,0.008034472,0.007109553,0.005918631,-0.012200812,0.073638049,-0.024171699,0.053290649,0.00425299,0.039965499,0.039797479,0.023551976,0.033577563,0.031991179,0.032026045
154,0.090651019,0.043941935,0.035814575,0.008287914,-0.016354805,0.000370058,0.027947856,0.034663073,-0.036803325,0.040052742,0.013609759,0.044473133,0.001399753,-0.014096812,0.048704406,0.11688943,0.087509262,0.083116305
155,0.057813522,0.007544031,-0.003624044,-0.020086241,-0.038825588,-0.023457166,-0.016485891,-0.055506204,-0.015869962,-0.023694582,-0.029606245,-0.03666048,-0.053469133,-0.063186602,-0.035309127,-0.021916863,0.015949104,-0.056003726
156,0.014091048,0.000701412,0.018677209,0.016624333,0.039100108,-0.000758385,-0.000558449,-0.042490083,0.013716672,0.012023188,-0.026060744,0.024841742,0.019862097,-0.050778472,-0.07855079,-0.037230411,-0.019599473,-0.053853871
157,0.034226065,0.063936956,0.004028488,0.035622751,0.017730431,0.04429669,0.035897992,0.046296178,0.025381149,0.054730514,0.014087999,0.009391025,0.03251194,0.084006197,0.058581484,0.07796636,0.048935282,-0.02911469
158,-0.049874482,-0.034993116,-0.016331705,-0.035333459,-0.019303997,0.002621947,0.006693833,-0.04532939,0.018050569,-0.040159947,0.00396367,-0.023623967,-0.050320271,-0.057379677,0.018717878,-0.001927552,0.011394821,-0.050377631
159,-0.041412815,-0.044902468,-0.051177351,-0.04366812,-0.035084429,-0.055266121,-0.064557564,-0.090787775,-0.057631046,-0.029536732,-0.061247278,-0.073490159,-0.06753879,-0.11073557,-0.045594274,-0.089030317,-0.035458409,-0.070339921
160,0.006576822,-0.023701819,0.010058544,0.013520717,0.008512533,0.001529927,-0.019185964,-0.007140781,-0.023083721,-0.047261168,-0.024839351,0.017533739,0.00364008,-0.08429775,-0.045393495,-0.037124231,-0.012270867,-0.026292707
161,0.006737598,-0.008333987,0.013573769,0.009258133,0.001501471,-0.005655182,0.003525285,-0.018146825,-0.041245687,0.008251649,-0.026671743,0.01059973,-0.022027145,-0.052902016,0.00235778,-0.023572836,-0.005866456,0.02219478
162,-0.027262878,-0.059615773,-0.031336998,-0.028299881,-0.018336189,-0.031930896,-0.044168914,-0.021715186,-0.076824132,-0.013373747,-0.103584193,-0.04648872,-0.063838626,-0.086200323,-0.060415534,-0.062168843,-0.019005154,-0.068746919
163,0.042223949,0.026652701,0.022345072,0.035071042,0.026516687,0.015263828,-0.000527641,0.018202643,0.034446135,-0.006574025,0.062488845,0.010437439,0.014958551,-0.005273235,-0.038270418,-0.005363185,0.039194303,0.003076346
164,0.054458588,0.121360387,0.05083316,0.030182786,0.031072305,0.045595672,0.04899814,0.05427721,0.080299464,0.049309822,0.036791886,0.069476829,0.086336889,0.023502515,0.007041755,0.044991423,-0.029249536,0.082858488
165,-0.042640161,-0.055377673,-0.01274106,-0.03202907,-0.029047842,-0.025116842,0.014336409,-0.010369646,0.00939642,-0.009692212,0.009137766,0.024233825,-0.001841459,0.002747211,-0.005229769,0.009045612,0.036979322,0.000676154
166,-0.031391099,0.00776232,0.025301933,0.011785039,-0.000371737,0.022337576,-0.013180477,-0.003997646,0.045741161,-0.049270311,-0.040908874,0.002192953,0.009703433,-0.062630653,-0.038576317,-0.013595956,-0.002913536,-0.020357263
167,-0.027065616,-0.036207778,-0.014032735,-0.047141094,-0.051125834,-0.044365589,-0.075133365,-0.098389471,-0.043596007,-0.065153525,-0.014900552,-0.017979083,-0.060528609,-0.082406349,-0.060316307,-0.073979756,-0.04705305,-0.031974096
168,-0.004832882,0.028264301,0.00625499,0.007345234,0.021874171,0.012255001,-0.064959488,-0.065446802,0.007211706,-0.002927621,-0.005454443,0.031053487,0.006770171,-0.121486897,-0.070465872,-0.063468596,-0.054068436,-0.051443449
169,0.034902438,-0.038215962,0.02448711,0.025853449,0.002733213,0.011513834,-0.008293393,-0.030446924,-0.013048216,-0.02400889,-0.011836005,-0.023012462,-0.038162164,0.048823728,0.00099311,0.080674409,0.063254552,0.031127539
170,0.035198526,0.029736436,0.029497829,0.03566183,0.041998193,0.042200355,0.022581116,0.012931205,0.04880965,0.053394294,0.027107983,0.054723434,0.061461293,0.005647475,0.034409444,0.004195996,0.011802954,0.022034707
171,0.026770758,0.037152004,0.024940547,0.019110779,0.023045416,0.02160833,0.026653683,0.039076514,0.015244706,-0.019229824,0.031338833,0.041550708,0.039652869,0.00847084,0.031942878,-0.038854644,0.00071597,-0.026087177
172,0.024536418,-0.006892037,0.019152304,0.030544826,0.008912039,0.013631814,-0.037048407,0.043891685,0.015793312,0.012736319,0.003513284,-0.001701888,0.036239267,0.015102263,0.016139755,0.004358297,-0.015926554,0.012541524
173,-0.006927016,0.032996402,0.024365736,0.036765546,0.021957718,0.029523154,-0.006721754,0.00621047,0.028362664,0.011027686,0.035436274,0.031704357,0.010941205,0.023835522,-0.003507071,0.003635432,-0.026557988,-0.018238448
174,0.068710671,0.049623627,0.03335933,0.008078781,0.029095264,0.029988517,0.059062594,0.080017389,0.114381899,0.01341411,0.060346104,0.0085393,0.090763698,0.083215938,0.052762241,0.023592827,0.006870034,0.136293848
175,0.043210498,0.050433272,0.025879586,0.028641023,0.052122795,0.05079811,0.052840583,0.050225484,0.042599423,0.017738138,0.067809013,0.056099036,0.072389851,0.069033694,0.045805591,0.03959176,0.057735179,0.124038527
176,-0.009372688,-0.017855401,-0.011054253,0.007225706,0.018842854,0.01332006,0.013376307,0.060494908,0.000740217,0.090168171,0.02129596,-0.015190683,-0.003521563,0.07458841,0.036513029,0.038112435,0.028695935,-0.000912889
177,0.004854422,-0.006743087,0.042631024,0.033698802,0.032401141,0.036927386,0.018373978,0.002344041,0.005156289,0.015016805,-0.003462573,0.027908047,0.012288515,0.018131105,0.032856621,0.005160251,0.014044006,0.039792832
178,-0.03732673,-0.048317668,0.00269691,-0.015047894,-0.020624323,-0.016385672,-0.070112904,-0.06075036,-0.047732873,-0.081704322,-0.048148037,-0.066010999,-0.044161288,-0.071454375,-0.072345171,-0.098828222,-0.079492391,-0.134025077
179,0.047344655,0.085195216,0.037162936,0.046260067,0.041609578,0.02175351,0.008649998,0.031754098,0.027601897,0.035090784,0.04190708,0.075418253,-0.00780303,-0.037638162,-0.045593808,-0.032035251,-0.063088344,-0.01975351
180,-0.020057551,-0.071731276,0.015285031,0.025392987,0.031734373,-0.011622727,-0.008004617,-0.001098086,-0.051632391,0.024250726,-0.026389629,-0.002412409,-0.061973055,0.01037716,-0.058663499,-0.016846015,-0.099412896,-0.054920989
181,0.03093973,-0.013729805,0.027173506,0.027673785,0.003669441,0.029872755,-0.007925275,-0.048827346,-0.049894318,0.01267199,-0.018223935,0.041930276,-0.025397805,0.07470361,0.057289692,0.06893662,0.062868224,-0.053228409
182,0.021390555,0.017632969,0.015500883,0.005583678,0.017802087,0.035334777,0.037663713,0.022384209,0.021573348,-0.043130355,0.004276106,-0.017458274,0.014219297,0.04359676,0.025759338,0.042654577,-0.002098224,0.038293228
183,0.033949225,-0.004519368,-0.002778217,0.017233747,0.015985804,0.004354163,0.014260423,-0.055392088,-0.027536427,0.002096548,-0.025457366,-0.01579895,-0.029363183,-0.010759826,-0.003081748,0.026331304,0.032233386,-0.007137776
184,0.0416524,0.132442061,0.012845122,7.48E-05,0.028023929,0.036984317,0.019329186,0.063648495,0.078132319,0.024900407,0.022933356,0.028146196,0.049588339,-0.011709411,0.058759847,0.066954223,0.075064218,0.115677117
185,0.026664148,0.032127868,0.031327463,0.013950307,0.027017384,0.028410996,0.04952794,0.055031294,0.010483922,0.074029125,0.009544721,-0.010994272,0.041627563,0.104043034,0.101553057,0.12121452,0.172182973,0.13443635
186,-0.032768153,-0.105731624,0.002960618,0.00563827,-0.018758274,-0.022487791,-0.028823917,-0.052019824,-0.074801265,-0.103993597,-0.070865115,-0.106098009,-0.105249372,-0.087904632,-0.018500938,-0.049870514,-0.058523779,-0.156002121
187,-0.069998258,-0.098668866,-0.04840653,-0.047991959,-0.045898929,-0.061232329,-0.068326846,-0.129699584,-0.089834553,-0.090744961,-0.082002708,-0.075689805,-0.139074503,-0.139460897,-0.112494512,-0.111903,-0.127862572,-0.197366589
188,0.018439455,0.079388799,0.015378832,0.023288027,0.035950936,0.037323283,0.022962697,0.033943161,0.057511871,0.037758652,0.017061853,0.019337442,0.051980063,0.040862885,-0.008328473,0.00648417,0.039660667,0.085179565
189,0.018302697,0.071893175,0.054664719,0.035283023,0.043988188,0.082016587,0.020605792,0.020857753,0.052545825,0.050281107,0.054818146,0.0926684,0.088968135,-0.006094453,-0.018415013,-0.009486039,0.012921083,0.065945247
190,-0.066047664,-0.06906246,0.014486813,0.02669924,0.011813693,0.014327149,-0.017632083,-0.07476287,-0.038789348,0.008655011,0.020825621,-0.029834754,-0.054714272,-0.146089144,-0.022671816,-0.04523531,-0.0685593,-0.117813177
191,0.08714854,0.131065929,0.072150073,0.065767072,0.054046221,0.062689933,0.043525566,0.008632901,0.112562559,0.026978466,0.045199146,-0.003965882,0.062283503,-0.043868659,-0.092268533,0.010914412,-0.028460565,0.018774565
192,0.029842734,-0.015948969,-0.015240396,-0.007192697,-0.015701624,-0.039784895,0.013187009,-0.048468541,-0.02351816,0.004904563,0.019648051,0.002277034,-0.002539105,-0.048534561,-0.033715463,-0.083356622,-0.066011305,-0.027459639
193,0.022518186,0.017448822,0.085759983,0.035640292,0.030831126,0.069545118,0.051908068,-0.010785823,0.036430708,0.001031827,0.050688132,0.024479026,0.001584277,0.066264081,0.079659353,0.102766137,0.111393856,0.05821925
194,0.00380886,-0.02990929,-0.019742969,0.011844215,0.01569723,-0.008711696,-0.037632289,-0.030895,-0.064303729,-0.03884012,-0.007811523,-0.066447475,-0.067414489,-0.072342847,-0.035873749,-0.035792298,-0.052881846,-0.097323723
195,-0.058169212,-0.103597304,-0.049333781,-0.034773723,-0.052995689,-0.064257207,-0.075166316,-0.058431133,-0.057181065,-0.084227629,-0.067054972,-0.035849555,-0.096023743,-0.121549777,-0.053410534,-0.12822488,-0.050512348,-0.14709071
196,-0.023239898,0.031290193,0.047375535,0.032441569,0.026679728,0.084089527,-0.046713651,-0.016957907,0.079948403,0.010328721,0.058874975,0.003370371,0.016033039,-0.043030277,-0.095621155,-0.052151949,-0.022971749,-0.0982502
197,0.159008605,0.205282717,0.059083748,0.057404783,0.059675038,0.05787609,0.079656931,0.091352093,0.08261549,0.075304675,0.10765889,0.097209764,0.175459707,0.048296995,0.062168036,0.060111432,-0.008194225,0.203226864
198,0.006182055,0.025013927,0.069887084,0.040004181,0.037732664,0.041717421,0.053231586,-0.008714327,-0.020458241,0.021989941,0.031546958,0.011946737,0.003163116,-0.047180186,0.009850773,0.004220264,-0.025355195,0.010940768
199,0.025030943,0.095753296,0.085520888,0.069661028,0.075351812,0.075804468,0.033813575,0.077005454,0.052589188,0.102258684,0.036775687,0.002834103,0.091309377,-0.02533835,0.032609622,0.024550565,0.04531025,0.049592558
200,0.020442078,0.026385666,-0.045616212,-0.04152772,-0.027226073,-0.06828186,0.027623414,-0.051653476,-0.036571462,-0.009981245,0.001265321,0.018946342,-0.003262836,0.040975217,0.047913611,0.011567343,0.032592331,0.055116204
201,0.070060519,0.043564998,0.043088371,0.053474,0.061884219,0.054445457,0.089332602,0.127762238,0.084308061,0.059690969,0.062705841,0.052780524,0.027219415,0.111543255,0.039176645,0.129920512,0.067567785,0.036532008
202,-0.047325656,-0.05633689,-0.038851267,-0.032357333,-0.030958764,-0.035734192,-0.097099931,-0.084475242,-0.091302003,-0.087036993,-0.091176302,-0.025889621,-0.089671941,-0.059788994,0.001052132,-0.014915133,-0.036945848,-0.097236439
203,0.064121636,0.023110859,0.024429793,0.029817051,0.026168907,0.045248762,-0.025357847,-0.01860088,0.002528974,0.06445811,-0.032058301,-0.012895429,-0.016084949,-0.107671022,-0.060650351,-0.066126125,-0.021173856,-0.056142943
204,0.006870122,-0.020383164,0.00647803,0.030384715,0.042183011,-0.002174792,-0.002629231,0.009570615,-0.032068331,0.035511135,0.022120661,0.025804148,-0.013066252,-0.136402114,0.007185952,-0.110110044,-0.106014547,-0.108122729
205,-0.009212219,0.009156336,0.020879853,-0.011575429,-0.019296007,0.018474515,-0.026674601,-0.003787779,-0.051528853,-0.009058928,-0.088649364,-0.042596382,-0.040423377,-0.005242811,0.038353498,-0.035213342,0.032143897,0.021936881
206,0.081335517,0.111878096,0.055309907,0.066777275,0.069322663,0.077283507,0.045753016,0.07275502,0.086983957,0.03126094,0.070561362,0.066302517,0.077020641,0.013404074,0.048760799,0.028589175,0.033456489,0.118344586
207,0.071650674,-0.012009215,0.04655283,0.056704528,0.050114403,0.035859062,0.059177677,0.043475151,0.061781126,0.040290754,0.043326779,0.041069262,0.053104393,0.003411488,0.073672819,0.009753662,0.022439146,0.005613542
208,0.022475666,-0.021263903,0.002796088,0.003435494,-0.005110134,0.019570631,-0.001306107,0.031009551,-0.009156237,0.006401594,0.01785658,0.005947835,0.015764046,-0.012311037,-0.008072228,0.028252716,0.030198781,0.037334821
209,-0.090469581,-0.068847839,-0.021196151,-0.016958,-0.033782096,-0.031296813,-0.05654394,-0.089799666,-0.022316244,-0.039174711,-0.068062524,-0.081235284,-0.068454848,-0.101552039,-0.058923269,0.028496704,-0.10234019,-0.106724681
210,-0.071049893,-0.059812964,0.068654511,0.004774559,0.027773506,0.039128463,-0.039156448,0.040780457,0.016348768,-0.059541273,0.006896652,0.048658826,0.045664034,-0.116915133,-0.07663135,0.006638887,-0.043128951,0.001209178
211,-0.012774884,-0.137083805,-0.030595438,-0.026892337,-0.042724819,0.002990538,-0.095884459,-0.090448183,-0.085313039,-0.099698073,-0.011248309,-0.036412697,-0.068905499,-0.108595776,-0.075578121,-0.090465614,-0.104421015,-0.110517315
212,-0.174080604,-0.230315159,-0.125414594,-0.152383175,-0.175011585,-0.152328972,-0.215064832,-0.207592169,-0.166851254,-0.21718098,-0.240966826,-0.182915164,-0.184591562,-0.284519694,-0.185396094,-0.271196313,-0.235506584,-0.297605361
213,0.072029452,0.035352278,0.051316356,0.035118541,0.034176894,0.068201268,0.000224778,0.103367498,0.074331168,0.009904284,0.095270725,0.107513859,0.085570359,0.066179395,-0.023655807,0.109030528,0.071769762,0.081770418
214,0.091365622,0.150971287,0.078585941,0.072866328,0.050286266,0.068447784,-0.005180664,0.089075176,0.130985086,0.117302328,0.056883011,0.056021724,0.044975692,-0.044174244,0.103050243,-0.007978049,-0.013765188,0.106922105
215,0.019523992,0.126378905,0.061314969,0.037076329,0.034535253,0.080000624,0.013272569,0.086784648,-0.009992035,0.032053971,0.082451042,0.042097679,0.079564356,0.089987264,0.021501931,0.024709155,-0.007425836,0.076455354
216,-0.012567299,-0.004121728,0.046077054,0.030943278,0.046768795,0.069917136,0.012658474,0.080299775,0.155624364,0.104724622,0.087210982,0.103938559,0.158148649,-0.041820274,-0.060616988,-0.007998828,0.030168652,0.018340909
217,-0.003654468,-0.028362069,0.012592307,-0.003563618,-0.024834681,0.086908435,0.013172856,0.082330928,0.031991249,0.089120495,0.112667119,0.095196248,0.047510678,0.253906164,0.067709972,0.090693022,0.099196026,0.086879045
218,-0.078123032,-0.033919401,-0.027216046,-0.024467884,-0.03752501,-0.048325893,-0.066809628,-0.158293263,-0.07867483,-0.044619247,-0.040390599,-0.032787728,-0.133255075,-0.075421896,-0.074989361,-0.104206743,-0.101253324,-0.121293103
219,0.056089927,0.021826321,0.023564544,0.022676774,-0.006973702,0.04703099,-0.025239784,0.001283964,0.054429825,0.120904412,0.097550975,0.019219308,0.00961428,-0.059745754,-0.042815669,0.012814346,-0.08415353,0.123654811
220,0.087335012,0.027273781,0.027042055,0.068945673,0.058925532,0.024100142,0.124414914,0.062438173,-0.000125984,0.074078158,0.003721388,0.067966121,0.00605379,0.065392787,0.089168648,0.113818897,0.09895691,0.232342343
221,0.06627572,0.075777759,-0.017387442,0.005678664,-0.012454484,-0.03477497,-0.054475677,-0.040579575,-0.001726534,-0.020261969,-0.018277462,-0.057589163,-0.056689755,0.00624142,0.034141999,-0.02695429,0.036443976,-0.071729727
222,0.027117495,0.023406455,0.051609977,0.033303883,0.013215793,0.065550138,0.026301252,0.048706921,0.070744548,0.045771286,0.022712858,0.026933405,0.062812427,0.080528733,0.063187327,-0.041137108,-0.003177807,0.042888324
223,-0.024652204,0.002556066,-0.00911443,-0.029915359,-0.019231617,-0.049372691,-0.021900631,-0.047883987,-0.052912718,-0.001120439,-0.041331561,-0.043127969,-0.066715736,0.009070969,0.039580099,-0.011447001,-0.091407723,-0.075190768
224,0.079586766,0.024362889,4.25E-05,-0.0330224,-0.03484033,-0.02532791,-0.021510067,0.065878424,-0.036823059,0.004430307,-0.107897225,0.096341749,-0.023285506,-0.058084627,-0.049792988,-0.041699083,-0.072696202,-0.060085328
225,-0.060461156,0.000296113,-0.050335466,-0.025957428,-0.048123782,-0.029805771,-0.122217986,-0.024962724,-0.006297219,0.011882557,0.026140326,-0.04879935,0.010769246,0.049731362,-0.027991077,-0.057992337,0.003213305,-0.000101533
226,0.090088506,0.096011476,0.042537309,0.051045899,0.056731059,0.059561825,-0.025227335,-0.013781478,0.083372743,-0.051195368,0.062033779,0.03402673,0.088684121,-0.067740676,-0.06917121,-0.031930789,-0.037355004,-0.008389763
227,0.035834453,0.055577082,0.02536849,-0.036662384,0.001383162,0.035502695,0.037698692,0.070913636,0.018432919,0.016146247,0.045440036,0.004571509,0.116368554,0.139025709,0.05623135,0.047700025,0.144584281,0.178654382
228,-0.045357612,0.005797722,0.011860595,0.043514373,0.031111747,0.055095235,0.062814397,0.117782549,0.264408177,0.054704127,-0.010284387,0.207368386,0.251268228,0.277575532,0.052586988,0.042526079,0.094092841,0.216537571
229,-0.06984934,-0.06863201,-0.048731816,-0.056656322,-0.056222148,-0.044066351,0.012562137,-0.080824966,-0.079219664,0.076486051,0.000175245,-0.069196049,-0.055006786,0.120460447,0.040067149,0.068285305,0.051923493,-0.00310395
230,-0.096303033,-0.016509294,-0.048808213,-0.067374792,-0.072649796,0.001895646,0.079186031,0.28259524,0.172606627,-0.008208236,-0.069083955,-0.061890833,0.167747847,0.385500448,0.111118845,0.147568077,0.084467477,0.349172945
231,0.121325508,0.136870167,0.037150044,0.126317725,0.109530186,0.100414505,-0.023593021,-0.123996816,-0.035607599,-0.018045871,0.122016486,0.035484224,-0.046089444,-0.253661492,0.035847808,-0.015960019,-0.098402032,-0.191548796
232,-0.002765957,0.007720351,0.011905909,0.00758675,-0.03108464,-0.070735166,-0.026279586,-0.185195246,-0.0448047,-0.014902873,-0.091314496,-0.039604558,-0.104170525,-0.257644802,-0.066801179,-0.101343156,-0.106057022,-0.242746904
233,0.039829122,0.046955444,-0.037408868,0.010701813,-0.014669959,-0.072121234,0.032961845,-0.021133323,-0.021842895,-0.040156948,0.006564606,-0.01660631,-0.061487075,-0.108944735,-0.083137249,-0.134393473,-0.175220123,-0.159662123
